Project: 2018 Post 45 Charleston Entrance Channel Maintenance and New Work Dredging
Permit: W912HP-18-C-0001
Client: Great Lakes Dredge & Dock Co.
Trip: 54
Vessel Name: GL702
Material Source: UNKNOWN
Transit Start: 5/26/2018 5:44:02 AM
Disposal Start: 5/26/2018 7:18:23 AM
Note: Coordinates are in NAD 1983 StatePlane South Carolina FIPS 3900 Feet

Local Date/Time,Easting,Northing,Heading,Speed (knots),Aft Draft (ft),Fore Draft (ft),Aft Ullage (ft),ForeUllage (ft),Water Depth (ft),Placement Phase,Hull Status
05/26/2018 08:59:17,2411402.57,301427.20,89.95,2.50,18.34,14.12,12.41,13.87,N/A,TRANSIT,CLOSED
05/26/2018 09:00:02,2410949.67,301582.42,100.59,0.00,5.32,3.53,26.83,28.35,N/A,IDLE,CLOSED
05/26/2018 09:00:18,2411696.45,301462.50,82.24,3.30,18.77,14.76,12.14,12.02,N/A,TRANSIT,CLOSED
05/26/2018 09:01:01,2410949.81,301582.62,99.76,0.00,5.32,3.40,26.09,28.56,N/A,IDLE,CLOSED
05/26/2018 09:01:17,2412044.69,301509.45,82.24,3.90,18.52,20.96,12.09,0.00,N/A,TRANSIT,CLOSED
05/26/2018 09:02:18,2412455.63,301507.45,88.91,4.00,18.38,14.89,12.47,11.78,N/A,TRANSIT,CLOSED
05/26/2018 09:02:45,2410954.35,301583.19,100.17,0.00,5.19,3.40,26.75,28.49,N/A,IDLE,CLOSED
05/26/2018 09:03:18,2412856.36,301383.48,88.91,4.20,18.66,20.96,12.52,0.00,N/A,TRANSIT,CLOSED
05/26/2018 09:03:33,2410958.02,301587.75,103.94,0.00,5.23,3.53,26.79,28.64,N/A,IDLE,CLOSED
05/26/2018 09:04:18,2413157.19,301037.82,131.57,4.20,18.47,14.58,12.31,12.96,N/A,TRANSIT,CLOSED
05/26/2018 09:04:34,2410963.51,301582.32,102.89,0.00,5.19,3.40,26.40,28.61,N/A,IDLE,CLOSED
05/26/2018 09:05:18,2413329.23,300668.32,131.57,4.00,18.54,20.96,12.01,0.00,N/A,TRANSIT,CLOSED
05/26/2018 09:05:34,2410960.20,301577.71,102.01,0.00,5.19,3.85,26.57,28.36,N/A,IDLE,CLOSED
05/26/2018 09:06:18,2413206.74,300253.03,190.79,3.60,18.77,14.35,11.94,12.57,N/A,TRANSIT,CLOSED
05/26/2018 09:06:34,2410960.58,301577.35,102.58,0.00,5.32,3.62,26.67,29.17,N/A,IDLE,CLOSED
05/26/2018 09:07:18,2412950.25,299971.46,221.10,3.60,18.47,14.55,12.09,12.75,N/A,TRANSIT,CLOSED
05/26/2018 09:08:18,2412579.83,299864.04,250.04,3.90,18.56,14.58,12.80,12.75,N/A,TRANSIT,CLOSED
05/26/2018 09:09:18,2412188.52,299858.30,266.33,3.90,18.47,14.31,12.79,13.22,N/A,TRANSIT,CLOSED
05/26/2018 09:10:18,2411786.22,299886.58,272.27,3.90,18.36,14.58,12.49,13.54,N/A,TRANSIT,CLOSED
05/26/2018 09:11:18,2411383.61,299915.76,272.90,4.00,18.56,14.67,12.57,12.66,N/A,TRANSIT,CLOSED
05/26/2018 09:12:18,2410978.10,299937.27,271.48,4.10,18.47,14.49,12.57,13.19,N/A,TRANSIT,CLOSED
05/26/2018 09:13:18,2410562.32,299937.43,268.60,4.10,18.54,14.53,13.04,13.07,N/A,TRANSIT,CLOSED
05/26/2018 09:14:18,2410146.77,299933.80,268.91,4.30,18.47,14.76,12.46,13.59,N/A,TRANSIT,CLOSED
05/26/2018 09:15:18,2409710.90,299973.66,274.39,4.30,18.52,14.71,12.59,13.15,N/A,TRANSIT,CLOSED
05/26/2018 09:16:18,2409282.55,300069.93,280.92,4.50,18.47,14.71,12.00,13.36,N/A,TRANSIT,CLOSED
05/26/2018 09:17:18,2408857.15,300207.88,286.67,4.30,18.43,14.80,12.26,12.93,N/A,TRANSIT,CLOSED
05/26/2018 09:18:17,2408438.60,300339.93,287.28,4.40,18.52,14.62,12.47,12.88,N/A,TRANSIT,CLOSED
05/26/2018 09:19:18,2408011.03,300477.76,285.91,4.30,18.52,14.76,12.37,13.09,N/A,TRANSIT,CLOSED
05/26/2018 09:20:18,2407570.91,300566.63,281.03,4.40,18.52,14.49,12.55,13.31,N/A,TRANSIT,CLOSED
05/26/2018 09:21:18,2407135.59,300657.58,280.37,4.40,18.38,14.58,12.47,13.22,N/A,TRANSIT,CLOSED
05/26/2018 09:22:18,2406704.94,300799.12,286.10,4.50,18.43,14.67,12.50,13.47,N/A,TRANSIT,CLOSED
05/26/2018 09:23:18,2406293.19,300985.81,291.99,4.50,18.47,14.58,12.85,13.21,N/A,TRANSIT,CLOSED
05/26/2018 09:24:18,2405891.30,301183.71,293.45,4.40,18.47,14.67,12.66,13.56,N/A,TRANSIT,CLOSED
05/26/2018 09:25:18,2405461.35,301341.86,289.18,4.40,18.47,14.58,12.82,13.93,N/A,TRANSIT,CLOSED
05/26/2018 09:26:18,2405042.51,301470.80,286.32,4.40,18.52,14.53,12.61,13.64,N/A,TRANSIT,CLOSED
05/26/2018 09:27:18,2404615.67,301584.23,284.47,4.40,18.43,14.67,12.57,13.76,N/A,TRANSIT,CLOSED
05/26/2018 09:28:18,2404189.38,301724.34,286.70,4.40,18.47,14.62,12.05,13.16,N/A,TRANSIT,CLOSED
05/26/2018 09:29:18,2403773.11,301866.27,288.11,4.40,18.52,14.58,12.74,13.50,N/A,TRANSIT,CLOSED
05/26/2018 09:29:33,2403667.51,301901.31,288.11,4.30,18.47,20.96,12.18,0.00,N/A,TRANSIT,CLOSED
05/26/2018 09:29:40,2403621.35,301926.75,291.12,4.40,18.56,14.58,12.92,13.50,N/A,TRANSIT,CLOSED
05/26/2018 09:29:45,2403584.78,301939.02,291.12,4.30,18.52,20.96,12.19,0.00,N/A,TRANSIT,CLOSED
05/26/2018 09:29:52,2403535.81,301950.97,288.73,4.40,18.52,14.71,12.24,13.24,N/A,TRANSIT,CLOSED
05/26/2018 09:29:58,2403493.99,301959.46,285.68,4.40,18.52,14.58,12.91,13.37,N/A,TRANSIT,CLOSED
05/26/2018 09:30:04,2403445.75,301968.91,284.41,4.40,18.56,14.67,12.89,13.64,N/A,TRANSIT,CLOSED
05/26/2018 09:30:10,2403408.30,301985.24,285.05,4.30,18.56,14.67,11.82,13.88,N/A,TRANSIT,CLOSED
05/26/2018 09:30:15,2403370.74,301993.86,285.05,4.40,18.52,20.96,12.69,0.00,N/A,TRANSIT,CLOSED
05/26/2018 09:30:21,2403325.33,302003.46,284.59,4.40,18.56,14.76,12.92,13.51,N/A,TRANSIT,CLOSED
05/26/2018 09:30:28,2403280.92,302018.12,284.26,4.40,18.56,14.58,12.23,13.53,N/A,TRANSIT,CLOSED
05/26/2018 09:30:33,2403241.85,302024.90,284.26,4.30,18.47,20.96,12.46,0.00,N/A,TRANSIT,CLOSED
05/26/2018 09:30:40,2403195.25,302038.03,283.38,4.40,18.52,14.60,12.57,13.05,N/A,TRANSIT,CLOSED
05/26/2018 09:30:46,2403151.15,302044.51,281.76,4.30,18.61,14.62,12.55,13.33,N/A,TRANSIT,CLOSED
05/26/2018 09:30:51,2403108.49,302051.25,281.76,4.30,18.52,20.96,12.51,0.00,N/A,TRANSIT,CLOSED
05/26/2018 09:30:57,2403065.79,302060.42,281.77,4.40,18.56,14.62,12.79,13.21,N/A,TRANSIT,CLOSED
05/26/2018 09:31:04,2403014.41,302072.32,282.02,4.50,18.47,14.67,12.65,13.37,N/A,TRANSIT,CLOSED
05/26/2018 09:31:10,2402972.83,302075.10,279.61,4.30,18.52,14.53,12.70,13.43,N/A,TRANSIT,CLOSED
05/26/2018 09:31:15,2402935.80,302082.51,279.61,4.30,18.56,20.96,12.31,0.00,N/A,TRANSIT,CLOSED
05/26/2018 09:31:21,2402894.19,302086.77,279.58,4.30,18.52,14.53,12.43,13.28,N/A,TRANSIT,CLOSED
05/26/2018 09:31:28,2402836.26,302097.26,280.49,4.50,18.66,14.53,12.85,13.09,N/A,TRANSIT,CLOSED
05/26/2018 09:31:40,2402752.62,302106.50,277.92,4.30,18.43,20.96,12.24,0.00,N/A,TRANSIT,CLOSED
05/26/2018 09:31:46,2402711.40,302105.54,275.83,4.20,18.75,14.62,12.92,12.93,N/A,TRANSIT,CLOSED
05/26/2018 09:31:52,2402669.32,302114.16,276.96,4.40,18.56,14.53,12.60,13.83,N/A,TRANSIT,CLOSED
05/26/2018 09:31:58,2402624.07,302117.93,276.29,4.20,18.52,14.76,11.90,13.41,N/A,TRANSIT,CLOSED
05/26/2018 09:32:04,2402577.80,302123.26,275.83,4.40,18.52,14.55,12.62,12.44,N/A,TRANSIT,CLOSED
05/26/2018 09:32:10,2402536.69,302125.86,275.15,4.20,18.47,14.67,12.43,13.30,N/A,TRANSIT,CLOSED
05/26/2018 09:32:16,2402491.47,302129.17,274.21,4.40,18.47,14.62,12.19,13.96,N/A,TRANSIT,CLOSED
05/26/2018 09:32:22,2402447.41,302125.05,273.16,4.30,18.56,14.62,12.07,13.13,N/A,TRANSIT,CLOSED
05/26/2018 09:32:28,2402405.80,302129.56,274.36,4.30,18.61,14.62,12.68,13.51,N/A,TRANSIT,CLOSED
05/26/2018 09:32:40,2402318.06,302132.53,272.44,4.30,18.47,14.53,11.81,13.79,N/A,TRANSIT,CLOSED
05/26/2018 09:32:46,2402273.01,302130.75,270.98,4.30,18.43,14.80,12.36,13.53,N/A,TRANSIT,CLOSED
05/26/2018 09:32:52,2402230.49,302130.97,270.34,4.40,18.52,14.76,12.69,13.90,N/A,TRANSIT,CLOSED
05/26/2018 09:32:58,2402184.41,302126.77,269.99,4.30,18.52,14.85,11.57,13.05,N/A,TRANSIT,CLOSED
05/26/2018 09:33:04,2402142.27,302132.37,270.03,4.30,18.52,14.62,12.41,12.71,N/A,TRANSIT,CLOSED
05/26/2018 09:33:10,2402099.63,302126.16,267.34,4.30,18.66,14.35,12.48,13.64,N/A,TRANSIT,CLOSED
05/26/2018 09:33:16,2402056.06,302125.97,267.19,4.30,18.66,14.44,12.59,14.23,N/A,TRANSIT,CLOSED
05/26/2018 09:33:22,2402011.74,302118.75,266.09,4.30,18.56,14.67,12.23,13.86,N/A,TRANSIT,CLOSED
05/26/2018 09:33:28,2401961.60,302116.74,265.63,4.50,18.61,14.44,12.52,13.57,N/A,TRANSIT,CLOSED
05/26/2018 09:33:40,2401882.95,302104.71,262.96,4.40,18.52,14.62,13.11,13.20,N/A,TRANSIT,CLOSED
05/26/2018 09:33:46,2401838.02,302093.37,261.19,4.30,18.43,14.53,12.60,12.35,N/A,TRANSIT,CLOSED
05/26/2018 09:33:52,2401789.35,302084.65,259.93,4.40,18.54,14.49,12.42,13.30,N/A,TRANSIT,CLOSED
05/26/2018 09:33:58,2401749.16,302079.42,259.26,4.40,18.52,14.67,12.74,12.73,N/A,TRANSIT,CLOSED
05/26/2018 09:34:04,2401702.03,302065.89,256.09,4.40,18.70,14.71,12.86,13.14,N/A,TRANSIT,CLOSED
05/26/2018 09:34:10,2401660.55,302059.90,256.09,4.40,18.66,20.96,12.63,0.00,N/A,TRANSIT,CLOSED
05/26/2018 09:34:16,2401622.04,302039.59,251.16,4.40,18.56,14.53,11.98,13.90,N/A,TRANSIT,CLOSED
05/26/2018 09:34:22,2401574.39,302023.57,249.80,4.40,18.47,14.58,11.81,13.25,N/A,TRANSIT,CLOSED
05/26/2018 09:34:28,2401535.05,302010.94,249.80,4.40,18.52,20.96,0.00,0.00,N/A,TRANSIT,UNKNOWN
05/26/2018 09:34:33,2401503.72,301995.12,247.20,4.50,18.56,14.71,12.10,13.52,N/A,TRANSIT,CLOSED
05/26/2018 09:34:40,2401461.85,301969.40,245.34,4.40,18.56,14.49,12.47,13.29,N/A,TRANSIT,CLOSED
05/26/2018 09:34:46,2401425.09,301944.42,241.78,4.40,18.52,14.67,12.60,12.76,N/A,TRANSIT,CLOSED
05/26/2018 09:34:52,2401385.33,301924.52,241.78,4.30,18.56,20.96,11.95,0.00,N/A,TRANSIT,CLOSED
05/26/2018 09:34:57,2401352.20,301907.12,241.78,4.40,18.43,20.96,12.08,0.00,N/A,TRANSIT,CLOSED
05/26/2018 09:35:04,2401311.54,301870.11,236.38,4.40,18.79,14.85,12.48,13.93,N/A,TRANSIT,CLOSED
05/26/2018 09:35:10,2401274.79,301847.14,234.48,4.60,18.93,14.46,12.53,13.80,N/A,TRANSIT,CLOSED
05/26/2018 09:35:16,2401242.30,301816.51,231.18,4.40,18.66,14.58,11.97,13.37,N/A,TRANSIT,CLOSED
05/26/2018 09:35:22,2401208.65,301785.06,229.09,4.40,18.66,14.67,13.05,13.60,N/A,TRANSIT,CLOSED
05/26/2018 09:35:28,2401177.28,301757.80,226.84,4.50,18.70,14.31,12.08,14.01,N/A,TRANSIT,CLOSED
05/26/2018 09:35:39,2401117.40,301690.90,224.07,4.50,18.56,20.96,12.54,0.00,N/A,TRANSIT,CLOSED
05/26/2018 09:35:46,2401088.96,301649.99,221.84,4.50,18.84,14.98,12.46,14.29,N/A,TRANSIT,CLOSED
05/26/2018 09:35:52,2401060.87,301612.61,219.38,4.50,18.61,14.58,12.32,14.07,N/A,TRANSIT,CLOSED
05/26/2018 09:35:58,2401036.41,301571.93,217.73,4.50,18.56,14.40,11.93,13.51,N/A,TRANSIT,CLOSED
05/26/2018 09:36:04,2401015.40,301537.82,216.54,4.60,18.56,14.49,12.15,12.91,N/A,TRANSIT,CLOSED
05/26/2018 09:36:10,2400989.70,301500.14,215.44,4.60,18.52,14.58,12.53,13.45,N/A,TRANSIT,CLOSED
05/26/2018 09:36:16,2400966.43,301458.40,213.05,4.60,18.66,14.71,12.88,13.83,N/A,TRANSIT,CLOSED
05/26/2018 09:36:22,2400940.63,301418.21,211.73,4.60,18.52,14.44,12.60,13.37,N/A,TRANSIT,CLOSED
05/26/2018 09:36:28,2400919.49,301377.60,209.71,4.60,18.52,14.62,11.99,13.52,N/A,TRANSIT,CLOSED
05/26/2018 09:36:40,2400881.93,301291.99,206.74,4.60,18.47,14.69,12.53,14.12,N/A,TRANSIT,CLOSED
05/26/2018 09:36:46,2400861.33,301246.27,205.82,4.70,18.43,14.44,12.70,13.56,N/A,TRANSIT,CLOSED
05/26/2018 09:36:52,2400839.28,301200.93,205.52,4.70,18.43,14.44,12.63,13.86,N/A,TRANSIT,CLOSED
05/26/2018 09:36:58,2400823.57,301158.41,204.74,4.70,18.43,14.67,12.82,13.50,N/A,TRANSIT,CLOSED
05/26/2018 09:37:04,2400806.25,301114.91,204.35,4.70,18.47,14.58,12.78,13.80,N/A,TRANSIT,CLOSED
05/26/2018 09:37:10,2400783.10,301070.80,204.09,4.80,5.94,14.44,12.77,13.51,N/A,TRANSIT,CLOSED
05/26/2018 09:37:16,2400766.10,301025.38,203.51,4.80,18.66,14.58,12.59,13.24,N/A,TRANSIT,CLOSED
05/26/2018 09:37:22,2400748.53,300982.77,203.60,4.80,18.66,14.71,13.29,12.80,N/A,TRANSIT,CLOSED
05/26/2018 09:37:28,2400732.15,300937.33,202.96,4.80,18.52,14.58,12.27,13.33,N/A,TRANSIT,CLOSED
05/26/2018 09:37:40,2400699.00,300846.52,202.91,4.70,18.66,14.76,13.06,13.57,N/A,TRANSIT,CLOSED
05/26/2018 09:37:46,2400680.41,300803.05,203.67,4.80,18.43,14.33,12.75,13.38,N/A,TRANSIT,CLOSED
05/26/2018 09:37:52,2400660.22,300756.01,203.51,4.80,18.52,14.53,12.71,12.83,N/A,TRANSIT,CLOSED
05/26/2018 09:37:58,2400645.83,300711.22,202.90,4.80,18.61,14.69,12.94,13.89,N/A,TRANSIT,CLOSED
05/26/2018 09:38:04,2400628.46,300667.70,203.53,4.80,18.61,14.71,12.48,13.42,N/A,TRANSIT,CLOSED
05/26/2018 09:38:10,2400611.37,300621.06,204.02,4.80,18.47,14.58,12.83,13.24,N/A,TRANSIT,CLOSED
05/26/2018 09:38:16,2400585.93,300574.99,205.59,4.70,18.34,14.44,12.14,13.07,N/A,TRANSIT,CLOSED
05/26/2018 09:38:22,2400574.11,300530.60,204.63,4.80,18.43,14.44,13.52,12.37,N/A,TRANSIT,CLOSED
05/26/2018 09:38:28,2400554.06,300484.52,206.05,4.80,18.38,14.49,12.56,13.35,N/A,TRANSIT,CLOSED
05/26/2018 09:38:40,2400515.62,300398.21,207.41,4.70,18.52,14.67,12.19,13.10,N/A,TRANSIT,CLOSED
05/26/2018 09:38:46,2400492.78,300355.10,208.64,4.60,18.47,14.49,12.90,12.75,N/A,TRANSIT,CLOSED
05/26/2018 09:38:52,2400479.07,300306.90,207.57,4.60,18.20,14.28,13.10,12.89,N/A,TRANSIT,CLOSED
05/26/2018 09:38:58,2400460.47,300268.25,209.02,4.60,18.34,14.28,12.07,13.32,N/A,TRANSIT,CLOSED
05/26/2018 09:39:04,2400442.01,300230.89,209.67,4.50,18.79,14.71,12.71,12.34,N/A,TRANSIT,CLOSED
05/26/2018 09:39:10,2400418.88,300186.81,211.12,4.50,18.61,14.44,12.52,13.37,N/A,TRANSIT,CLOSED
05/26/2018 09:39:16,2400397.85,300145.31,211.12,4.50,18.34,20.96,12.53,0.00,N/A,TRANSIT,CLOSED
05/26/2018 09:39:22,2400382.46,300104.49,211.12,4.40,18.56,20.96,13.33,0.00,N/A,TRANSIT,CLOSED
05/26/2018 09:39:28,2400363.46,300065.44,211.12,4.50,18.75,20.96,12.53,0.00,N/A,TRANSIT,CLOSED
05/26/2018 09:39:34,2400342.93,300025.76,211.12,4.40,18.47,20.96,12.60,0.00,N/A,TRANSIT,CLOSED
05/26/2018 09:39:40,2400322.40,299985.48,211.12,4.40,18.34,20.96,11.77,0.00,N/A,TRANSIT,CLOSED
05/26/2018 09:39:46,2400260.60,300075.96,299.78,4.40,18.56,14.26,12.85,13.35,N/A,TRANSIT,CLOSED
05/26/2018 09:39:58,2400216.43,299997.78,299.78,4.30,18.88,20.96,12.26,0.00,N/A,TRANSIT,CLOSED
05/26/2018 09:40:04,2400190.69,299964.10,299.78,4.30,18.88,20.96,13.20,0.00,N/A,TRANSIT,CLOSED
05/26/2018 09:40:10,2400184.76,299819.83,227.82,4.30,18.52,14.49,11.82,13.62,N/A,TRANSIT,CLOSED
05/26/2018 09:40:22,2400138.98,299748.31,227.82,4.30,18.56,20.96,12.73,0.00,N/A,TRANSIT,CLOSED
05/26/2018 09:40:28,2400114.23,299717.07,227.82,4.30,18.56,20.96,12.17,0.00,N/A,TRANSIT,CLOSED
05/26/2018 09:40:46,2400035.91,299610.70,227.93,4.20,5.39,20.96,12.30,0.00,N/A,TRANSIT,CLOSED
05/26/2018 09:40:52,2400010.68,299577.64,227.93,4.20,18.56,20.96,13.08,0.00,N/A,TRANSIT,CLOSED
05/26/2018 09:40:58,2399984.97,299541.54,227.93,4.20,18.38,20.96,12.21,0.00,N/A,TRANSIT,CLOSED
05/26/2018 09:41:04,2399948.83,299523.12,239.55,4.20,18.52,14.44,12.33,13.71,N/A,TRANSIT,CLOSED
05/26/2018 09:41:10,2399970.77,299633.61,346.21,4.20,18.75,14.26,12.34,13.35,N/A,TRANSIT,CLOSED
05/26/2018 09:41:16,2400012.65,299594.84,28.85,4.10,19.02,14.76,11.94,14.84,N/A,TRANSIT,CLOSED
05/26/2018 09:41:22,2399895.71,299392.52,218.87,4.00,18.84,14.58,12.28,14.25,N/A,TRANSIT,CLOSED
05/26/2018 09:41:28,2399873.61,299358.86,218.83,3.90,18.52,14.31,12.43,12.99,N/A,TRANSIT,CLOSED
05/26/2018 09:41:34,2399853.87,299328.37,218.92,3.80,18.70,14.76,12.73,13.89,N/A,TRANSIT,CLOSED
05/26/2018 09:41:40,2399833.49,299297.00,218.72,3.80,18.79,14.67,12.89,14.51,N/A,TRANSIT,CLOSED
05/26/2018 09:41:45,2399815.38,299268.27,218.72,3.70,18.52,20.96,12.58,0.00,N/A,TRANSIT,CLOSED
05/26/2018 09:41:52,2399788.88,299236.10,219.66,3.60,18.47,14.35,12.28,13.57,N/A,TRANSIT,CLOSED
05/26/2018 09:41:58,2399768.90,299203.02,217.66,3.50,18.66,14.49,12.44,13.56,N/A,TRANSIT,CLOSED
05/26/2018 09:42:04,2399749.56,299176.13,217.05,3.50,18.56,14.35,13.41,13.11,N/A,TRANSIT,CLOSED
05/26/2018 09:42:10,2399729.84,299147.09,216.73,3.30,18.16,14.44,12.37,12.77,N/A,TRANSIT,CLOSED
05/26/2018 09:42:16,2399715.33,299117.80,216.73,3.30,18.38,20.96,12.59,0.00,N/A,TRANSIT,CLOSED
05/26/2018 09:42:22,2399695.35,299090.06,218.47,3.40,18.47,14.49,12.26,13.96,N/A,TRANSIT,CLOSED
05/26/2018 09:42:28,2399678.63,299057.31,216.74,3.20,18.56,14.58,12.67,14.11,N/A,TRANSIT,CLOSED
05/26/2018 09:42:40,2399639.86,299005.56,217.05,3.40,18.75,20.96,12.27,0.00,N/A,TRANSIT,CLOSED
05/26/2018 09:42:46,2399626.48,298973.97,213.71,3.30,18.61,14.53,12.53,13.81,N/A,TRANSIT,CLOSED
05/26/2018 09:42:58,2399592.36,298912.90,213.71,3.40,18.56,20.96,12.40,0.00,N/A,TRANSIT,CLOSED
05/26/2018 09:43:04,2399577.85,298883.61,213.71,3.40,18.43,20.96,12.80,0.00,N/A,TRANSIT,CLOSED
05/26/2018 09:43:10,2399557.79,298857.72,217.65,3.40,18.75,14.53,12.45,14.07,N/A,TRANSIT,CLOSED
05/26/2018 09:43:22,2399528.34,298792.46,217.65,3.50,18.34,20.96,12.49,0.00,N/A,TRANSIT,CLOSED
05/26/2018 09:43:28,2399509.81,298756.45,217.65,3.50,18.38,20.96,11.93,0.00,N/A,TRANSIT,CLOSED
05/26/2018 09:43:33,2399501.42,298730.27,217.65,3.50,18.52,20.96,11.37,0.00,N/A,TRANSIT,CLOSED
05/26/2018 09:43:40,2399483.41,298693.05,217.65,3.50,18.43,20.96,12.69,0.00,N/A,TRANSIT,CLOSED
05/26/2018 09:43:52,2399442.35,298644.87,233.23,3.60,18.75,14.40,13.01,13.91,N/A,TRANSIT,CLOSED
05/26/2018 09:44:04,2399415.49,298577.82,233.23,3.50,18.66,20.96,12.34,0.00,N/A,TRANSIT,CLOSED
05/26/2018 09:44:10,2399432.90,298517.19,207.93,3.60,18.68,14.37,12.59,13.65,N/A,TRANSIT,CLOSED
05/26/2018 09:44:22,2399407.03,298453.19,207.93,3.60,18.43,20.96,11.91,0.00,N/A,TRANSIT,CLOSED
05/26/2018 09:44:28,2399395.17,298416.66,207.93,3.60,18.61,20.96,12.29,0.00,N/A,TRANSIT,CLOSED
05/26/2018 09:44:34,2399376.16,298382.87,211.01,3.70,18.66,14.35,12.72,13.17,N/A,TRANSIT,CLOSED
05/26/2018 09:44:46,2399354.48,298311.04,211.01,3.60,18.38,20.96,12.70,0.00,N/A,TRANSIT,CLOSED
05/26/2018 09:44:52,2399341.10,298273.88,211.01,3.70,18.47,20.96,12.33,0.00,N/A,TRANSIT,CLOSED
05/26/2018 09:44:58,2399324.63,298237.29,211.01,3.70,18.52,20.96,12.16,0.00,N/A,TRANSIT,CLOSED
05/26/2018 09:45:04,2399315.80,298205.04,211.01,3.70,18.43,20.96,12.55,0.00,N/A,TRANSIT,CLOSED
05/26/2018 09:45:10,2399295.20,298175.82,215.61,3.70,18.54,14.58,13.04,12.51,N/A,TRANSIT,CLOSED
05/26/2018 09:45:22,2399265.83,298104.50,215.61,3.70,18.66,20.96,12.83,0.00,N/A,TRANSIT,CLOSED
05/26/2018 09:45:28,2399251.88,298071.58,215.61,3.80,18.52,20.96,12.23,0.00,N/A,TRANSIT,CLOSED
05/26/2018 09:45:34,2399237.44,298036.22,215.61,3.70,18.56,20.96,13.28,0.00,N/A,TRANSIT,CLOSED
05/26/2018 09:45:40,2399221.44,298002.67,215.61,3.70,18.79,20.96,12.03,0.00,N/A,TRANSIT,CLOSED
05/26/2018 09:45:46,2399204.93,297969.11,215.61,3.60,18.38,20.96,12.37,0.00,N/A,TRANSIT,CLOSED
05/26/2018 09:45:52,2399190.47,297936.18,215.61,3.60,18.20,20.96,12.90,0.00,N/A,TRANSIT,CLOSED
05/26/2018 09:45:58,2399172.92,297903.82,215.61,3.70,18.56,20.96,12.59,0.00,N/A,TRANSIT,CLOSED
05/26/2018 09:46:04,2399206.24,298046.22,4.49,3.70,18.43,14.58,12.63,12.38,N/A,TRANSIT,CLOSED
05/26/2018 09:46:10,2399146.95,297833.74,210.37,3.70,18.07,14.37,12.79,13.65,N/A,TRANSIT,CLOSED
05/26/2018 09:46:16,2399108.96,297809.20,223.28,3.70,18.56,14.53,12.57,14.07,N/A,TRANSIT,CLOSED
05/26/2018 09:46:22,2399119.83,297761.18,202.81,3.80,18.66,14.58,12.31,13.43,N/A,TRANSIT,CLOSED
05/26/2018 09:46:28,2399083.93,297737.97,216.53,3.60,18.47,14.80,12.15,14.06,N/A,TRANSIT,CLOSED
05/26/2018 09:46:40,2399046.60,297671.27,217.05,3.80,18.61,14.67,12.18,13.30,N/A,TRANSIT,CLOSED
05/26/2018 09:46:46,2399028.75,297639.11,217.26,3.70,18.66,14.67,12.80,14.00,N/A,TRANSIT,CLOSED
05/26/2018 09:46:52,2399005.56,297605.91,218.39,3.80,18.56,14.21,12.07,13.24,N/A,TRANSIT,CLOSED
05/26/2018 09:46:58,2398991.59,297573.60,218.40,3.50,18.34,14.44,12.28,13.47,N/A,TRANSIT,CLOSED
05/26/2018 09:47:04,2398965.14,297543.50,220.82,3.80,18.47,14.62,12.81,13.61,N/A,TRANSIT,CLOSED
05/26/2018 09:47:10,2398942.29,297513.60,220.92,3.70,18.47,14.35,12.39,13.44,N/A,TRANSIT,CLOSED
05/26/2018 09:47:16,2398927.91,297484.43,220.44,3.70,18.52,14.33,11.88,14.18,N/A,TRANSIT,CLOSED
05/26/2018 09:47:22,2398904.70,297452.18,221.22,3.60,18.66,14.51,12.82,13.38,N/A,TRANSIT,CLOSED
05/26/2018 09:47:27,2398887.11,297422.85,221.22,3.70,18.16,20.96,12.68,0.00,N/A,TRANSIT,CLOSED
05/26/2018 09:47:40,2398836.57,297353.78,221.30,3.80,18.43,14.44,12.14,13.17,N/A,TRANSIT,CLOSED
05/26/2018 09:47:46,2398818.10,297325.13,220.79,3.70,18.75,14.44,11.97,12.99,N/A,TRANSIT,CLOSED
05/26/2018 09:47:52,2398797.95,297296.16,221.18,3.70,18.52,14.26,12.81,13.19,N/A,TRANSIT,CLOSED
05/26/2018 09:47:58,2398774.27,297264.51,220.76,3.70,18.38,14.26,12.74,13.88,N/A,TRANSIT,CLOSED
05/26/2018 09:48:04,2398755.33,297231.26,219.88,3.70,18.43,14.67,12.43,12.85,N/A,TRANSIT,CLOSED
05/26/2018 09:48:10,2398737.73,297197.59,219.15,3.80,18.75,14.62,11.86,13.51,N/A,TRANSIT,CLOSED
05/26/2018 09:48:16,2398719.30,297166.91,219.03,3.80,18.36,14.58,12.49,13.99,N/A,TRANSIT,CLOSED
05/26/2018 09:48:22,2398697.80,297135.60,218.90,3.70,18.34,14.74,12.12,13.80,N/A,TRANSIT,CLOSED
05/26/2018 09:48:28,2398674.90,297105.61,218.28,3.80,18.70,14.53,12.48,13.86,N/A,TRANSIT,CLOSED
05/26/2018 09:48:40,2398634.51,297040.42,216.53,3.80,18.45,14.53,12.19,13.89,N/A,TRANSIT,CLOSED
05/26/2018 09:48:46,2398618.64,297004.33,215.73,3.70,18.29,14.58,12.71,13.22,N/A,TRANSIT,CLOSED
05/26/2018 09:48:52,2398596.87,296972.04,216.54,3.80,18.47,14.62,13.07,13.91,N/A,TRANSIT,CLOSED
05/26/2018 09:48:58,2398579.24,296941.76,215.47,3.70,18.38,14.44,12.11,13.60,N/A,TRANSIT,CLOSED
